Protein,Encoding,Model,Acquisition,Timestep,Mean,Std
TrpB,AA,DNN Ensemble,UCB,64,0.35042715,0.019624002
TrpB,AA,DNN Ensemble,UCB,65,0.35218835,0.019610684
TrpB,AA,DNN Ensemble,UCB,66,0.35218835,0.019610684
TrpB,AA,DNN Ensemble,UCB,67,0.35310763,0.019513141
TrpB,AA,DNN Ensemble,UCB,68,0.35310763,0.019513141
TrpB,AA,DNN Ensemble,UCB,69,0.35310763,0.019513141
TrpB,AA,DNN Ensemble,UCB,70,0.3546195,0.01962836
TrpB,AA,DNN Ensemble,UCB,71,0.35862982,0.019730367
TrpB,AA,DNN Ensemble,UCB,72,0.35862982,0.019730367
TrpB,AA,DNN Ensemble,UCB,73,0.35862982,0.019730367
TrpB,AA,DNN Ensemble,UCB,74,0.36720145,0.01983541
TrpB,AA,DNN Ensemble,UCB,75,0.3736046,0.019856256
TrpB,AA,DNN Ensemble,UCB,76,0.3782168,0.01956281
TrpB,AA,DNN Ensemble,UCB,77,0.3787474,0.019531153
TrpB,AA,DNN Ensemble,UCB,78,0.3882947,0.01982239
TrpB,AA,DNN Ensemble,UCB,79,0.3901019,0.019528316
TrpB,AA,DNN Ensemble,UCB,80,0.39883882,0.019511899
TrpB,AA,DNN Ensemble,UCB,81,0.39883882,0.019511899
TrpB,AA,DNN Ensemble,UCB,82,0.39917606,0.019511472
TrpB,AA,DNN Ensemble,UCB,83,0.4035036,0.019486891
TrpB,AA,DNN Ensemble,UCB,84,0.4035036,0.019486891
TrpB,AA,DNN Ensemble,UCB,85,0.4049433,0.019346176
TrpB,AA,DNN Ensemble,UCB,86,0.40570557,0.019330274
TrpB,AA,DNN Ensemble,UCB,87,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,88,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,89,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,90,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,91,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,92,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,93,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,94,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,95,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,96,0.4060936,0.019323658
TrpB,AA,DNN Ensemble,UCB,97,0.43967122,0.018097168
TrpB,AA,DNN Ensemble,UCB,98,0.4607216,0.018931385
TrpB,AA,DNN Ensemble,UCB,99,0.46710938,0.018895729
TrpB,AA,DNN Ensemble,UCB,100,0.47290546,0.018647635
TrpB,AA,DNN Ensemble,UCB,101,0.47628427,0.018751362
TrpB,AA,DNN Ensemble,UCB,102,0.4818427,0.018378992
TrpB,AA,DNN Ensemble,UCB,103,0.48725748,0.017945198
TrpB,AA,DNN Ensemble,UCB,104,0.49118698,0.018165726
TrpB,AA,DNN Ensemble,UCB,105,0.49325854,0.018299036
TrpB,AA,DNN Ensemble,UCB,106,0.50035894,0.018877
TrpB,AA,DNN Ensemble,UCB,107,0.5067351,0.018995035
TrpB,AA,DNN Ensemble,UCB,108,0.5099688,0.018988961
TrpB,AA,DNN Ensemble,UCB,109,0.5165104,0.018979236
TrpB,AA,DNN Ensemble,UCB,110,0.5198158,0.019039305
TrpB,AA,DNN Ensemble,UCB,111,0.5225918,0.019188648
TrpB,AA,DNN Ensemble,UCB,112,0.527728,0.018892584
TrpB,AA,DNN Ensemble,UCB,113,0.53108317,0.019139433
TrpB,AA,DNN Ensemble,UCB,114,0.53259075,0.019111928
TrpB,AA,DNN Ensemble,UCB,115,0.5328766,0.019129718
TrpB,AA,DNN Ensemble,UCB,116,0.53432196,0.019039035
TrpB,AA,DNN Ensemble,UCB,117,0.53788096,0.019065117
TrpB,AA,DNN Ensemble,UCB,118,0.5386741,0.01906717
TrpB,AA,DNN Ensemble,UCB,119,0.5396912,0.019029427
TrpB,AA,DNN Ensemble,UCB,120,0.54099005,0.019108849
TrpB,AA,DNN Ensemble,UCB,121,0.5429308,0.019083276
TrpB,AA,DNN Ensemble,UCB,122,0.5480672,0.018926652
TrpB,AA,DNN Ensemble,UCB,123,0.5514356,0.018442256
TrpB,AA,DNN Ensemble,UCB,124,0.5528782,0.018522542
TrpB,AA,DNN Ensemble,UCB,125,0.55402434,0.018454585
TrpB,AA,DNN Ensemble,UCB,126,0.55607593,0.018078718
TrpB,AA,DNN Ensemble,UCB,127,0.55607593,0.018078718
TrpB,AA,DNN Ensemble,UCB,128,0.5588362,0.017876286
TrpB,AA,DNN Ensemble,UCB,129,0.56048244,0.017996006
TrpB,AA,DNN Ensemble,UCB,130,0.5618018,0.018075151
TrpB,AA,DNN Ensemble,UCB,131,0.56266606,0.01815334
TrpB,AA,DNN Ensemble,UCB,132,0.56277025,0.01814768
TrpB,AA,DNN Ensemble,UCB,133,0.5646956,0.018111538
TrpB,AA,DNN Ensemble,UCB,134,0.5681987,0.017685363
TrpB,AA,DNN Ensemble,UCB,135,0.56950086,0.017423855
TrpB,AA,DNN Ensemble,UCB,136,0.56950086,0.017423855
TrpB,AA,DNN Ensemble,UCB,137,0.570253,0.017478725
TrpB,AA,DNN Ensemble,UCB,138,0.5725697,0.01753483
TrpB,AA,DNN Ensemble,UCB,139,0.5743109,0.01741805
TrpB,AA,DNN Ensemble,UCB,140,0.57556844,0.017496856
TrpB,AA,DNN Ensemble,UCB,141,0.57717067,0.017631462
TrpB,AA,DNN Ensemble,UCB,142,0.5783318,0.017681975
TrpB,AA,DNN Ensemble,UCB,143,0.5805831,0.017622119
TrpB,AA,DNN Ensemble,UCB,144,0.58061445,0.01762195
TrpB,AA,DNN Ensemble,UCB,145,0.58179843,0.01752891
TrpB,AA,DNN Ensemble,UCB,146,0.5841177,0.017229604
TrpB,AA,DNN Ensemble,UCB,147,0.5841177,0.017229604
TrpB,AA,DNN Ensemble,UCB,148,0.5841177,0.017229604
TrpB,AA,DNN Ensemble,UCB,149,0.5860113,0.017200453
TrpB,AA,DNN Ensemble,UCB,150,0.5862787,0.017231772
TrpB,AA,DNN Ensemble,UCB,151,0.5877712,0.017212622
TrpB,AA,DNN Ensemble,UCB,152,0.5886986,0.017352436
TrpB,AA,DNN Ensemble,UCB,153,0.5891927,0.017302694
TrpB,AA,DNN Ensemble,UCB,154,0.5891927,0.017302694
TrpB,AA,DNN Ensemble,UCB,155,0.5891927,0.017302694
TrpB,AA,DNN Ensemble,UCB,156,0.5920743,0.017355904
TrpB,AA,DNN Ensemble,UCB,157,0.5985134,0.017917229
TrpB,AA,DNN Ensemble,UCB,158,0.5997626,0.017922806
TrpB,AA,DNN Ensemble,UCB,159,0.603187,0.017950103
TrpB,AA,DNN Ensemble,UCB,160,0.603187,0.017950103
TrpB,AA,DNN Ensemble,UCB,161,0.60359114,0.017936267
TrpB,AA,DNN Ensemble,UCB,162,0.6056882,0.017792908
TrpB,AA,DNN Ensemble,UCB,163,0.60709935,0.01788532
TrpB,AA,DNN Ensemble,UCB,164,0.60709935,0.01788532
TrpB,AA,DNN Ensemble,UCB,165,0.61223745,0.017641623
TrpB,AA,DNN Ensemble,UCB,166,0.6139663,0.01763193
TrpB,AA,DNN Ensemble,UCB,167,0.6154195,0.017552786
TrpB,AA,DNN Ensemble,UCB,168,0.6170153,0.017625308
TrpB,AA,DNN Ensemble,UCB,169,0.6170153,0.017625308
TrpB,AA,DNN Ensemble,UCB,170,0.6172827,0.017649068
TrpB,AA,DNN Ensemble,UCB,171,0.6174632,0.017643744
TrpB,AA,DNN Ensemble,UCB,172,0.6178596,0.017677588
TrpB,AA,DNN Ensemble,UCB,173,0.618736,0.017645836
TrpB,AA,DNN Ensemble,UCB,174,0.61951625,0.01759606
TrpB,AA,DNN Ensemble,UCB,175,0.6197647,0.017591316
TrpB,AA,DNN Ensemble,UCB,176,0.6197647,0.017591316
TrpB,AA,DNN Ensemble,UCB,177,0.6206013,0.017614983
TrpB,AA,DNN Ensemble,UCB,178,0.62380075,0.017588869
TrpB,AA,DNN Ensemble,UCB,179,0.62474656,0.017655732
TrpB,AA,DNN Ensemble,UCB,180,0.6264724,0.017560765
TrpB,AA,DNN Ensemble,UCB,181,0.6268513,0.017578363
TrpB,AA,DNN Ensemble,UCB,182,0.62770617,0.017555539
TrpB,AA,DNN Ensemble,UCB,183,0.6294141,0.017556561
TrpB,AA,DNN Ensemble,UCB,184,0.6296574,0.017576082
TrpB,AA,DNN Ensemble,UCB,185,0.6296574,0.017576082
TrpB,AA,DNN Ensemble,UCB,186,0.6296574,0.017576082
TrpB,AA,DNN Ensemble,UCB,187,0.6297519,0.01758459
TrpB,AA,DNN Ensemble,UCB,188,0.6297519,0.01758459
TrpB,AA,DNN Ensemble,UCB,189,0.62984645,0.017593086
TrpB,AA,DNN Ensemble,UCB,190,0.62984645,0.017593086
TrpB,AA,DNN Ensemble,UCB,191,0.6302613,0.01753938
TrpB,AA,DNN Ensemble,UCB,192,0.6316767,0.017688457
TrpB,AA,DNN Ensemble,UCB,193,0.6401209,0.015880426
TrpB,AA,DNN Ensemble,UCB,194,0.6466588,0.015179014
TrpB,AA,DNN Ensemble,UCB,195,0.65442216,0.014274854
TrpB,AA,DNN Ensemble,UCB,196,0.659125,0.014019727
TrpB,AA,DNN Ensemble,UCB,197,0.6611085,0.014022098
TrpB,AA,DNN Ensemble,UCB,198,0.6638856,0.013418651
TrpB,AA,DNN Ensemble,UCB,199,0.6681963,0.013246783
TrpB,AA,DNN Ensemble,UCB,200,0.6705648,0.013307726
TrpB,AA,DNN Ensemble,UCB,201,0.6705781,0.013308662
TrpB,AA,DNN Ensemble,UCB,202,0.6733892,0.013504392
TrpB,AA,DNN Ensemble,UCB,203,0.6761551,0.01273767
TrpB,AA,DNN Ensemble,UCB,204,0.67664003,0.012757346
TrpB,AA,DNN Ensemble,UCB,205,0.67664003,0.012757346
TrpB,AA,DNN Ensemble,UCB,206,0.6776064,0.0126774
TrpB,AA,DNN Ensemble,UCB,207,0.6781056,0.012699811
TrpB,AA,DNN Ensemble,UCB,208,0.6785037,0.012724767
TrpB,AA,DNN Ensemble,UCB,209,0.6787123,0.012722232
TrpB,AA,DNN Ensemble,UCB,210,0.67950165,0.012631252
TrpB,AA,DNN Ensemble,UCB,211,0.6824964,0.01249795
TrpB,AA,DNN Ensemble,UCB,212,0.68444467,0.012391883
TrpB,AA,DNN Ensemble,UCB,213,0.6855788,0.012282836
TrpB,AA,DNN Ensemble,UCB,214,0.6855788,0.012282836
TrpB,AA,DNN Ensemble,UCB,215,0.6855922,0.012283613
TrpB,AA,DNN Ensemble,UCB,216,0.6857075,0.012267555
TrpB,AA,DNN Ensemble,UCB,217,0.6857075,0.012267555
TrpB,AA,DNN Ensemble,UCB,218,0.687188,0.011937452
TrpB,AA,DNN Ensemble,UCB,219,0.687188,0.011937452
TrpB,AA,DNN Ensemble,UCB,220,0.6873269,0.011930678
TrpB,AA,DNN Ensemble,UCB,221,0.6876861,0.011922706
TrpB,AA,DNN Ensemble,UCB,222,0.68803006,0.01188738
TrpB,AA,DNN Ensemble,UCB,223,0.6882975,0.011899471
TrpB,AA,DNN Ensemble,UCB,224,0.68844354,0.011872465
TrpB,AA,DNN Ensemble,UCB,225,0.68844354,0.011872465
TrpB,AA,DNN Ensemble,UCB,226,0.6884569,0.011873222
TrpB,AA,DNN Ensemble,UCB,227,0.6884569,0.011873222
TrpB,AA,DNN Ensemble,UCB,228,0.6890775,0.011689519
TrpB,AA,DNN Ensemble,UCB,229,0.6894739,0.011705439
TrpB,AA,DNN Ensemble,UCB,230,0.6908846,0.011757897
TrpB,AA,DNN Ensemble,UCB,231,0.69127935,0.0117934365
TrpB,AA,DNN Ensemble,UCB,232,0.69360435,0.012392499
TrpB,AA,DNN Ensemble,UCB,233,0.6945317,0.012472445
TrpB,AA,DNN Ensemble,UCB,234,0.6959324,0.012443018
TrpB,AA,DNN Ensemble,UCB,235,0.69669545,0.012394864
TrpB,AA,DNN Ensemble,UCB,236,0.69907355,0.012528344
TrpB,AA,DNN Ensemble,UCB,237,0.69935995,0.012509824
TrpB,AA,DNN Ensemble,UCB,238,0.69937325,0.012510375
TrpB,AA,DNN Ensemble,UCB,239,0.70171195,0.012275815
TrpB,AA,DNN Ensemble,UCB,240,0.70171195,0.012275815
TrpB,AA,DNN Ensemble,UCB,241,0.7020664,0.012273101
TrpB,AA,DNN Ensemble,UCB,242,0.7028036,0.012233656
TrpB,AA,DNN Ensemble,UCB,243,0.7028036,0.012233656
TrpB,AA,DNN Ensemble,UCB,244,0.7028036,0.012233656
TrpB,AA,DNN Ensemble,UCB,245,0.7028754,0.012234979
TrpB,AA,DNN Ensemble,UCB,246,0.7031666,0.012229493
TrpB,AA,DNN Ensemble,UCB,247,0.7031666,0.012229493
TrpB,AA,DNN Ensemble,UCB,248,0.7031666,0.012229493
TrpB,AA,DNN Ensemble,UCB,249,0.7036073,0.012118794
TrpB,AA,DNN Ensemble,UCB,250,0.7036073,0.012118794
TrpB,AA,DNN Ensemble,UCB,251,0.7036073,0.012118794
TrpB,AA,DNN Ensemble,UCB,252,0.7054243,0.012230226
TrpB,AA,DNN Ensemble,UCB,253,0.7054243,0.012230226
TrpB,AA,DNN Ensemble,UCB,254,0.7058247,0.012232421
TrpB,AA,DNN Ensemble,UCB,255,0.7106366,0.011432569
TrpB,AA,DNN Ensemble,UCB,256,0.71148276,0.011496426
TrpB,AA,DNN Ensemble,UCB,257,0.7114961,0.011496822
TrpB,AA,DNN Ensemble,UCB,258,0.71237886,0.011541127
TrpB,AA,DNN Ensemble,UCB,259,0.71263236,0.01152467
TrpB,AA,DNN Ensemble,UCB,260,0.7127269,0.011527782
TrpB,AA,DNN Ensemble,UCB,261,0.7127269,0.011527782
TrpB,AA,DNN Ensemble,UCB,262,0.7129316,0.011518529
TrpB,AA,DNN Ensemble,UCB,263,0.71453726,0.011500454
TrpB,AA,DNN Ensemble,UCB,264,0.7156091,0.011536357
TrpB,AA,DNN Ensemble,UCB,265,0.7165992,0.01149157
TrpB,AA,DNN Ensemble,UCB,266,0.71751773,0.011399119
TrpB,AA,DNN Ensemble,UCB,267,0.71920705,0.011519343
TrpB,AA,DNN Ensemble,UCB,268,0.71920705,0.011519343
TrpB,AA,DNN Ensemble,UCB,269,0.7205825,0.011461397
TrpB,AA,DNN Ensemble,UCB,270,0.720677,0.011463577
TrpB,AA,DNN Ensemble,UCB,271,0.720677,0.011463577
TrpB,AA,DNN Ensemble,UCB,272,0.72109485,0.0114109665
TrpB,AA,DNN Ensemble,UCB,273,0.72109485,0.0114109665
TrpB,AA,DNN Ensemble,UCB,274,0.72192764,0.011463541
TrpB,AA,DNN Ensemble,UCB,275,0.72202134,0.011452414
TrpB,AA,DNN Ensemble,UCB,276,0.72361624,0.011560749
TrpB,AA,DNN Ensemble,UCB,277,0.72361624,0.011560749
TrpB,AA,DNN Ensemble,UCB,278,0.7245756,0.01157044
TrpB,AA,DNN Ensemble,UCB,279,0.7246701,0.011572126
TrpB,AA,DNN Ensemble,UCB,280,0.72495055,0.0114888325
TrpB,AA,DNN Ensemble,UCB,281,0.72495055,0.0114888325
TrpB,AA,DNN Ensemble,UCB,282,0.72495055,0.0114888325
TrpB,AA,DNN Ensemble,UCB,283,0.7259629,0.011580008
TrpB,AA,DNN Ensemble,UCB,284,0.72667307,0.011444663
TrpB,AA,DNN Ensemble,UCB,285,0.72667307,0.011444663
TrpB,AA,DNN Ensemble,UCB,286,0.72667307,0.011444663
TrpB,AA,DNN Ensemble,UCB,287,0.72667307,0.011444663
TrpB,AA,DNN Ensemble,UCB,288,0.72667307,0.011444663
TrpB,AA,DNN Ensemble,UCB,289,0.727876,0.011380347
TrpB,AA,DNN Ensemble,UCB,290,0.7328143,0.010453294
TrpB,AA,DNN Ensemble,UCB,291,0.7340934,0.010351195
TrpB,AA,DNN Ensemble,UCB,292,0.7365221,0.010368134
TrpB,AA,DNN Ensemble,UCB,293,0.7385559,0.010441198
TrpB,AA,DNN Ensemble,UCB,294,0.7404592,0.010287802
TrpB,AA,DNN Ensemble,UCB,295,0.741292,0.0103234695
TrpB,AA,DNN Ensemble,UCB,296,0.7428331,0.010191882
TrpB,AA,DNN Ensemble,UCB,297,0.74643815,0.01037426
TrpB,AA,DNN Ensemble,UCB,298,0.7480949,0.010438948
TrpB,AA,DNN Ensemble,UCB,299,0.7484757,0.01035606
TrpB,AA,DNN Ensemble,UCB,300,0.7503702,0.0101650115
TrpB,AA,DNN Ensemble,UCB,301,0.75232416,0.01004535
TrpB,AA,DNN Ensemble,UCB,302,0.7545963,0.010093206
TrpB,AA,DNN Ensemble,UCB,303,0.7581171,0.010490071
TrpB,AA,DNN Ensemble,UCB,304,0.7581171,0.010490071
TrpB,AA,DNN Ensemble,UCB,305,0.7581171,0.010490071
TrpB,AA,DNN Ensemble,UCB,306,0.7588852,0.010365698
TrpB,AA,DNN Ensemble,UCB,307,0.7588852,0.010365698
TrpB,AA,DNN Ensemble,UCB,308,0.76131284,0.010330471
TrpB,AA,DNN Ensemble,UCB,309,0.7620139,0.010334403
TrpB,AA,DNN Ensemble,UCB,310,0.7620139,0.010334403
TrpB,AA,DNN Ensemble,UCB,311,0.76202726,0.010333899
TrpB,AA,DNN Ensemble,UCB,312,0.76286006,0.010344273
TrpB,AA,DNN Ensemble,UCB,313,0.76286006,0.010344273
TrpB,AA,DNN Ensemble,UCB,314,0.7634131,0.010375304
TrpB,AA,DNN Ensemble,UCB,315,0.7634131,0.010375304
TrpB,AA,DNN Ensemble,UCB,316,0.7637866,0.010367494
TrpB,AA,DNN Ensemble,UCB,317,0.76466906,0.010402481
TrpB,AA,DNN Ensemble,UCB,318,0.76466906,0.010402481
TrpB,AA,DNN Ensemble,UCB,319,0.76534617,0.010379789
TrpB,AA,DNN Ensemble,UCB,320,0.7663585,0.010423917
TrpB,AA,DNN Ensemble,UCB,321,0.7663585,0.010423917
TrpB,AA,DNN Ensemble,UCB,322,0.766453,0.010420297
TrpB,AA,DNN Ensemble,UCB,323,0.766453,0.010420297
TrpB,AA,DNN Ensemble,UCB,324,0.7668058,0.010386273
TrpB,AA,DNN Ensemble,UCB,325,0.7668058,0.010386273
TrpB,AA,DNN Ensemble,UCB,326,0.76819164,0.010418262
TrpB,AA,DNN Ensemble,UCB,327,0.7682049,0.0104176495
TrpB,AA,DNN Ensemble,UCB,328,0.7682049,0.0104176495
TrpB,AA,DNN Ensemble,UCB,329,0.7682049,0.0104176495
TrpB,AA,DNN Ensemble,UCB,330,0.7692793,0.010356003
TrpB,AA,DNN Ensemble,UCB,331,0.76998043,0.010352109
TrpB,AA,DNN Ensemble,UCB,332,0.7710284,0.010101361
TrpB,AA,DNN Ensemble,UCB,333,0.77163196,0.010136038
TrpB,AA,DNN Ensemble,UCB,334,0.77163196,0.010136038
TrpB,AA,DNN Ensemble,UCB,335,0.77164525,0.010135342
TrpB,AA,DNN Ensemble,UCB,336,0.77164525,0.010135342
TrpB,AA,DNN Ensemble,UCB,337,0.7745433,0.010361266
TrpB,AA,DNN Ensemble,UCB,338,0.7753761,0.010357036
TrpB,AA,DNN Ensemble,UCB,339,0.7757422,0.010279912
TrpB,AA,DNN Ensemble,UCB,340,0.777337,0.010280387
TrpB,AA,DNN Ensemble,UCB,341,0.7786283,0.01029747
TrpB,AA,DNN Ensemble,UCB,342,0.77991956,0.010312183
TrpB,AA,DNN Ensemble,UCB,343,0.78121084,0.010324533
TrpB,AA,DNN Ensemble,UCB,344,0.78121084,0.010324533
TrpB,AA,DNN Ensemble,UCB,345,0.7827399,0.010300708
TrpB,AA,DNN Ensemble,UCB,346,0.7827399,0.010300708
TrpB,AA,DNN Ensemble,UCB,347,0.7827399,0.010300708
TrpB,AA,DNN Ensemble,UCB,348,0.7852518,0.010651351
TrpB,AA,DNN Ensemble,UCB,349,0.7859834,0.0105610825
TrpB,AA,DNN Ensemble,UCB,350,0.7860779,0.010554962
TrpB,AA,DNN Ensemble,UCB,351,0.7865957,0.010463869
TrpB,AA,DNN Ensemble,UCB,352,0.7865957,0.010463869
TrpB,AA,DNN Ensemble,UCB,353,0.7869692,0.010444115
TrpB,AA,DNN Ensemble,UCB,354,0.7869692,0.010444115
TrpB,AA,DNN Ensemble,UCB,355,0.7869692,0.010444115
TrpB,AA,DNN Ensemble,UCB,356,0.7879815,0.010457682
TrpB,AA,DNN Ensemble,UCB,357,0.7879815,0.010457682
TrpB,AA,DNN Ensemble,UCB,358,0.7886943,0.010525799
TrpB,AA,DNN Ensemble,UCB,359,0.7886943,0.010525799
TrpB,AA,DNN Ensemble,UCB,360,0.7886943,0.010525799
TrpB,AA,DNN Ensemble,UCB,361,0.7886943,0.010525799
TrpB,AA,DNN Ensemble,UCB,362,0.7886943,0.010525799
TrpB,AA,DNN Ensemble,UCB,363,0.78883755,0.010497089
TrpB,AA,DNN Ensemble,UCB,364,0.78883755,0.010497089
TrpB,AA,DNN Ensemble,UCB,365,0.78883755,0.010497089
TrpB,AA,DNN Ensemble,UCB,366,0.7898227,0.010356215
TrpB,AA,DNN Ensemble,UCB,367,0.7898227,0.010356215
TrpB,AA,DNN Ensemble,UCB,368,0.7898227,0.010356215
TrpB,AA,DNN Ensemble,UCB,369,0.7898227,0.010356215
TrpB,AA,DNN Ensemble,UCB,370,0.7906555,0.010334152
TrpB,AA,DNN Ensemble,UCB,371,0.7912951,0.010375352
TrpB,AA,DNN Ensemble,UCB,372,0.7912951,0.010375352
TrpB,AA,DNN Ensemble,UCB,373,0.7912951,0.010375352
TrpB,AA,DNN Ensemble,UCB,374,0.7912951,0.010375352
TrpB,AA,DNN Ensemble,UCB,375,0.79175353,0.010391349
TrpB,AA,DNN Ensemble,UCB,376,0.79175353,0.010391349
TrpB,AA,DNN Ensemble,UCB,377,0.79175353,0.010391349
TrpB,AA,DNN Ensemble,UCB,378,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,379,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,380,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,381,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,382,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,383,0.79268724,0.010319185
TrpB,AA,DNN Ensemble,UCB,384,0.79307884,0.0103827715
TrpB,AA,DNN Ensemble,UCB,385,0.79307884,0.0103827715
TrpB,AA,DNN Ensemble,UCB,386,0.79307884,0.0103827715
TrpB,AA,DNN Ensemble,UCB,387,0.7932879,0.010363808
TrpB,AA,DNN Ensemble,UCB,388,0.7956797,0.010763497
TrpB,AA,DNN Ensemble,UCB,389,0.79666483,0.01061696
TrpB,AA,DNN Ensemble,UCB,390,0.79666483,0.01061696
TrpB,AA,DNN Ensemble,UCB,391,0.79676425,0.010594973
TrpB,AA,DNN Ensemble,UCB,392,0.79886293,0.010627079
TrpB,AA,DNN Ensemble,UCB,393,0.79886293,0.010627079
TrpB,AA,DNN Ensemble,UCB,394,0.7998752,0.010624001
TrpB,AA,DNN Ensemble,UCB,395,0.8015629,0.010557545
TrpB,AA,DNN Ensemble,UCB,396,0.8031998,0.010326154
TrpB,AA,DNN Ensemble,UCB,397,0.8031998,0.010326154
TrpB,AA,DNN Ensemble,UCB,398,0.8031998,0.010326154
TrpB,AA,DNN Ensemble,UCB,399,0.8036716,0.010333296
TrpB,AA,DNN Ensemble,UCB,400,0.8036716,0.010333296
TrpB,AA,DNN Ensemble,UCB,401,0.8041301,0.01034141
TrpB,AA,DNN Ensemble,UCB,402,0.8041301,0.01034141
TrpB,AA,DNN Ensemble,UCB,403,0.8041301,0.01034141
TrpB,AA,DNN Ensemble,UCB,404,0.8053622,0.010143979
TrpB,AA,DNN Ensemble,UCB,405,0.8053622,0.010143979
TrpB,AA,DNN Ensemble,UCB,406,0.8053622,0.010143979
TrpB,AA,DNN Ensemble,UCB,407,0.80621713,0.010103292
TrpB,AA,DNN Ensemble,UCB,408,0.8081137,0.010137087
TrpB,AA,DNN Ensemble,UCB,409,0.8082082,0.010127718
TrpB,AA,DNN Ensemble,UCB,410,0.808319,0.010101749
TrpB,AA,DNN Ensemble,UCB,411,0.808319,0.010101749
TrpB,AA,DNN Ensemble,UCB,412,0.80915093,0.010074629
TrpB,AA,DNN Ensemble,UCB,413,0.81025773,0.010046661
TrpB,AA,DNN Ensemble,UCB,414,0.81025773,0.010046661
TrpB,AA,DNN Ensemble,UCB,415,0.81025773,0.010046661
TrpB,AA,DNN Ensemble,UCB,416,0.81154907,0.010002738
TrpB,AA,DNN Ensemble,UCB,417,0.8122618,0.010049736
TrpB,AA,DNN Ensemble,UCB,418,0.81365806,0.009985418
TrpB,AA,DNN Ensemble,UCB,419,0.81365806,0.009985418
TrpB,AA,DNN Ensemble,UCB,420,0.81399757,0.009927151
TrpB,AA,DNN Ensemble,UCB,421,0.8141787,0.009946893
TrpB,AA,DNN Ensemble,UCB,422,0.81475794,0.009902899
TrpB,AA,DNN Ensemble,UCB,423,0.81475794,0.009902899
TrpB,AA,DNN Ensemble,UCB,424,0.81475794,0.009902899
TrpB,AA,DNN Ensemble,UCB,425,0.81475794,0.009902899
TrpB,AA,DNN Ensemble,UCB,426,0.81477123,0.009901347
TrpB,AA,DNN Ensemble,UCB,427,0.81516284,0.009955015
TrpB,AA,DNN Ensemble,UCB,428,0.81516284,0.009955015
TrpB,AA,DNN Ensemble,UCB,429,0.8153503,0.009927449
TrpB,AA,DNN Ensemble,UCB,430,0.8153503,0.009927449
TrpB,AA,DNN Ensemble,UCB,431,0.8161831,0.009873273
TrpB,AA,DNN Ensemble,UCB,432,0.8161831,0.009873273
TrpB,AA,DNN Ensemble,UCB,433,0.8161831,0.009873273
TrpB,AA,DNN Ensemble,UCB,434,0.8161831,0.009873273
TrpB,AA,DNN Ensemble,UCB,435,0.81619644,0.009871689
TrpB,AA,DNN Ensemble,UCB,436,0.81619644,0.009871689
TrpB,AA,DNN Ensemble,UCB,437,0.81619644,0.009871689
TrpB,AA,DNN Ensemble,UCB,438,0.81619644,0.009871689
TrpB,AA,DNN Ensemble,UCB,439,0.81619644,0.009871689
TrpB,AA,DNN Ensemble,UCB,440,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,441,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,442,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,443,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,444,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,445,0.8168735,0.009796294
TrpB,AA,DNN Ensemble,UCB,446,0.81803167,0.009742032
TrpB,AA,DNN Ensemble,UCB,447,0.81803167,0.009742032
TrpB,AA,DNN Ensemble,UCB,448,0.81803167,0.009742032
TrpB,AA,DNN Ensemble,UCB,449,0.81803167,0.009742032
TrpB,AA,DNN Ensemble,UCB,450,0.81803167,0.009742032
TrpB,AA,DNN Ensemble,UCB,451,0.8180874,0.009733047
TrpB,AA,DNN Ensemble,UCB,452,0.8180874,0.009733047
TrpB,AA,DNN Ensemble,UCB,453,0.8180874,0.009733047
TrpB,AA,DNN Ensemble,UCB,454,0.8180874,0.009733047
TrpB,AA,DNN Ensemble,UCB,455,0.8196789,0.00965126
TrpB,AA,DNN Ensemble,UCB,456,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,457,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,458,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,459,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,460,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,461,0.8204783,0.00959115
TrpB,AA,DNN Ensemble,UCB,462,0.8217696,0.009525071
